Category	Seq_ID	GC_Content
Short Intergenic	intergenic_0_19	31.58
Short Intergenic	intergenic_2156_2384	34.65
Short Intergenic	intergenic_4022_4186	43.90
Short Intergenic	intergenic_1395_1400	20.00
Short Intergenic	intergenic_5261_5484	49.78
Short Intergenic	intergenic_5613_5912	36.79
Short Intergenic	intergenic_6647_6820	45.09
Short Intergenic	intergenic_7195_7218	56.52
Short Intergenic	intergenic_680_803	52.03
Short Intergenic	intergenic_4262_4428	43.98
Short Intergenic	intergenic_8642_8770	40.62
Short Intergenic	intergenic_9346_9578	36.64
Short Intergenic	intergenic_13151_13324	31.79
Short Intergenic	intergenic_13798_13829	25.81
Short Intergenic	intergenic_15276_15562	48.95
Short Intergenic	intergenic_19977_20182	42.44
Short Intergenic	intergenic_21007_21221	30.37
Short Intergenic	intergenic_23649_23914	36.23
Short Intergenic	intergenic_2570_2816	36.18
Short Intergenic	intergenic_5391_5674	33.57
Short Intergenic	intergenic_11761_11801	45.00
Short Intergenic	intergenic_19764_20012	37.90
Short Intergenic	intergenic_23785_23908	54.47
Short Intergenic	intergenic_1958_2159	44.28
Short Intergenic	intergenic_2864_3002	36.23
Short Intergenic	intergenic_3710_3992	39.36
Short Intergenic	intergenic_5806_6039	37.34
Short Intergenic	intergenic_7777_7798	38.10
Short Intergenic	intergenic_8191_8240	38.78
Short Intergenic	intergenic_8759_8939	45.00
Short Intergenic	intergenic_10205_10392	37.97
Short Intergenic	intergenic_13893_14120	39.65
Short Intergenic	intergenic_14809_14918	34.86
Short Intergenic	intergenic_15500_15520	45.00
Short Intergenic	intergenic_15878_16047	40.83
Short Intergenic	intergenic_17775_17935	47.50
Short Intergenic	intergenic_19633_19823	34.74
Short Intergenic	intergenic_19961_20145	35.33
Short Intergenic	intergenic_21231_21378	44.90
Short Intergenic	intergenic_22143_22345	38.12
Short Intergenic	intergenic_22585_22765	38.33
Short Intergenic	intergenic_23581_23612	35.48
Short Intergenic	intergenic_24188_24304	25.00
Short Intergenic	intergenic_24634_24766	34.09
Short Intergenic	intergenic_25123_25243	52.50
Short Intergenic	intergenic_1325_1479	30.52
Short Intergenic	intergenic_2328_2376	31.25
Short Intergenic	intergenic_6259_6368	39.45
Short Intergenic	intergenic_6707_6729	27.27
Short Intergenic	intergenic_7191_7216	44.00
Short Intergenic	intergenic_8824_9018	35.05
Short Intergenic	intergenic_14103_14241	42.03
Short Intergenic	intergenic_14952_15035	32.53
Short Intergenic	intergenic_17173_17375	34.65
Short Intergenic	intergenic_20622_20719	40.21
Short Intergenic	intergenic_23246_23545	40.47
Short Intergenic	intergenic_25153_25198	37.78
Short Intergenic	intergenic_2144_2254	35.45
Short Intergenic	intergenic_3854_3960	24.53
Short Intergenic	intergenic_5469_5767	42.95
Short Intergenic	intergenic_8842_9066	41.96
Short Intergenic	intergenic_15328_15500	38.95
Short Intergenic	intergenic_16604_16684	23.75
Short Intergenic	intergenic_22385_22594	35.89
Short Intergenic	intergenic_12756_12832	56.58
Short Intergenic	intergenic_13150_13172	31.82
Short Intergenic	intergenic_13511_13594	30.12
Short Intergenic	intergenic_15040_15145	16.19
Short Intergenic	intergenic_16921_17035	27.19
Short Intergenic	intergenic_23170_23241	28.17
Short Intergenic	intergenic_24999_25162	37.42
Short Intergenic	intergenic_25267_25387	37.50
Short Intergenic	intergenic_1761_1883	34.43
Short Intergenic	intergenic_2615_2762	31.97
Short Intergenic	intergenic_3578_3624	21.74
Short Intergenic	intergenic_3924_4199	47.64
Short Intergenic	intergenic_5045_5142	44.33
Short Intergenic	intergenic_6244_6280	33.33
Short Intergenic	intergenic_6787_6870	39.76
Short Intergenic	intergenic_8029_8182	37.25
Short Intergenic	intergenic_8255_8357	35.29
Short Intergenic	intergenic_10169_10302	33.08
Short Intergenic	intergenic_11169_11268	39.39
Short Intergenic	intergenic_14823_15113	45.17
Short Intergenic	intergenic_22833_23061	32.46
Short Intergenic	intergenic_24063_24223	31.88
Short Intergenic	intergenic_337_570	33.91
Short Intergenic	intergenic_1200_1363	36.20
Short Intergenic	intergenic_3142_3405	34.98
Short Intergenic	intergenic_4650_4655	0.00
Short Intergenic	intergenic_5948_6246	36.58
Short Intergenic	intergenic_7977_8108	37.40
Short Intergenic	intergenic_9829_9859	56.67
Short Intergenic	intergenic_12222_12349	37.80
Short Intergenic	intergenic_13663_13754	29.67
Short Intergenic	intergenic_14363_14474	32.43
Short Intergenic	intergenic_15239_15295	37.50
Short Intergenic	intergenic_18883_19042	44.03
Short Intergenic	intergenic_23945_24129	33.70
Short Intergenic	intergenic_24372_24385	46.15
Short Intergenic	intergenic_25000_25089	39.33
Short Intergenic	intergenic_25497_25761	36.36
Short Intergenic	intergenic_3164_3454	40.34
Short Intergenic	intergenic_4480_4527	31.91
Short Intergenic	intergenic_7367_7418	39.22
Short Intergenic	intergenic_7532_7799	36.70
Short Intergenic	intergenic_8018_8267	40.56
Short Intergenic	intergenic_10912_10950	42.11
Short Intergenic	intergenic_11361_11540	37.99
Short Intergenic	intergenic_12110_12266	45.51
Short Intergenic	intergenic_13846_13902	32.14
Short Intergenic	intergenic_14910_15196	40.56
Short Intergenic	intergenic_15883_16054	41.52
Short Intergenic	intergenic_20764_20852	34.09
Short Intergenic	intergenic_21623_21889	28.20
Short Intergenic	intergenic_4099_4343	34.84
Short Intergenic	intergenic_7509_7527	33.33
Short Intergenic	intergenic_8709_8864	32.90
Short Intergenic	intergenic_10466_10529	19.05
Short Intergenic	intergenic_11810_11811	0.00
Short Intergenic	intergenic_12981_13058	35.06
Short Intergenic	intergenic_13187_13233	32.61
Short Intergenic	intergenic_13938_14105	26.95
Short Intergenic	intergenic_15472_15562	38.89
Short Intergenic	intergenic_19524_19620	30.21
