Category	Seq_ID	GC_Content
Short Intergenic	intergenic_2971_3052	39.51
Short Intergenic	intergenic_8687_8777	32.22
Short Intergenic	intergenic_14880_14968	32.95
Short Intergenic	intergenic_15391_15479	35.23
Short Intergenic	intergenic_15749_15802	30.19
Short Intergenic	intergenic_6878_6902	37.50
Short Intergenic	intergenic_9485_9529	25.00
Short Intergenic	intergenic_11093_11239	23.29
Short Intergenic	intergenic_17764_17788	37.50
Short Intergenic	intergenic_17992_18027	31.43
Short Intergenic	intergenic_27310_27376	33.33
Short Intergenic	intergenic_31261_31470	26.32
Short Intergenic	intergenic_36129_36383	33.07
Short Intergenic	intergenic_38033_38149	33.62
Short Intergenic	intergenic_39118_39206	27.27
Short Intergenic	intergenic_41520_41723	29.06
Short Intergenic	intergenic_48122_48289	32.34
Short Intergenic	intergenic_49189_49383	26.80
Short Intergenic	intergenic_55433_55532	28.28
Short Intergenic	intergenic_69554_69739	29.73
Short Intergenic	intergenic_70069_70150	33.33
Short Intergenic	intergenic_70453_70646	32.12
Short Intergenic	intergenic_72376_72631	27.45
Short Intergenic	intergenic_73915_74145	24.78
Short Intergenic	intergenic_74262_74422	23.75
Short Intergenic	intergenic_74992_75256	24.24
Short Intergenic	intergenic_76269_76321	26.92
Short Intergenic	intergenic_77830_78010	31.11
Short Intergenic	intergenic_86117_86207	25.56
Short Intergenic	intergenic_87281_87321	25.00
Short Intergenic	intergenic_92560_92602	21.43
Short Intergenic	intergenic_97606_97699	34.41
Short Intergenic	intergenic_114774_115032	32.17
Short Intergenic	intergenic_117413_117491	26.92
Short Intergenic	intergenic_117936_118177	43.57
Short Intergenic	intergenic_122088_122108	40.00
Short Intergenic	intergenic_124526_124651	35.20
Short Intergenic	intergenic_126730_126760	20.00
Short Intergenic	intergenic_127990_128210	29.09
Short Intergenic	intergenic_135916_135930	35.71
Short Intergenic	intergenic_146544_146658	21.05
Short Intergenic	intergenic_150707_150808	34.65
Short Intergenic	intergenic_151576_151689	28.32
Short Intergenic	intergenic_153222_153482	35.38
Short Intergenic	intergenic_153806_153893	32.18
Short Intergenic	intergenic_154151_154413	30.15
Short Intergenic	intergenic_1263_1265	0.00
Short Intergenic	intergenic_1766_1857	28.57
Short Intergenic	intergenic_2811_2851	30.00
Short Intergenic	intergenic_2928_3156	29.39
Short Intergenic	intergenic_7524_7799	28.36
Short Intergenic	intergenic_13213_13301	34.09
Short Intergenic	intergenic_1819_1967	25.68
Short Intergenic	intergenic_4291_4315	25.00
Short Intergenic	intergenic_5218_5441	21.52
Short Intergenic	intergenic_1287_1421	30.60
Short Intergenic	intergenic_1793_2047	30.71
Short Intergenic	intergenic_2851_2861	30.00
Short Intergenic	intergenic_3394_3496	20.59
Short Intergenic	intergenic_3976_3982	50.00
Short Intergenic	intergenic_4387_4454	25.37
Short Intergenic	intergenic_5774_5918	25.00
Short Intergenic	intergenic_9425_9624	39.20
Short Intergenic	intergenic_11112_11280	33.93
Short Intergenic	intergenic_11751_11767	50.00
Short Intergenic	intergenic_6653_6899	23.58
Short Intergenic	intergenic_8297_8567	30.00
Short Intergenic	intergenic_17312_17439	31.50
Short Intergenic	intergenic_3373_3463	24.44
Short Intergenic	intergenic_10872_11023	34.44
Short Intergenic	intergenic_884_928	31.82
Short Intergenic	intergenic_2116_2317	35.32
Short Intergenic	intergenic_1689_1906	25.81
Short Intergenic	intergenic_3661_3860	31.66
Short Intergenic	intergenic_4874_5018	33.33
Short Intergenic	intergenic_11328_11463	27.41
Short Intergenic	intergenic_6697_6992	30.85
Short Intergenic	intergenic_7151_7152	0.00
Short Intergenic	intergenic_10788_10824	19.44
Short Intergenic	intergenic_11091_11362	30.26
Short Intergenic	intergenic_16213_16399	30.65
Short Intergenic	intergenic_27107_27333	27.88
Short Intergenic	intergenic_28764_28805	21.95
Short Intergenic	intergenic_31171_31289	44.92
Short Intergenic	intergenic_2960_3103	29.37
Short Intergenic	intergenic_5902_6112	29.05
Short Intergenic	intergenic_16632_16912	30.36
Short Intergenic	intergenic_5152_5450	26.51
Short Intergenic	intergenic_8913_9173	30.38
Short Intergenic	intergenic_1141_1331	33.16
Short Intergenic	intergenic_13197_13313	33.62
Short Intergenic	intergenic_13387_13515	29.69
Short Intergenic	intergenic_16037_16207	23.53
Short Intergenic	intergenic_16966_17038	16.67
Short Intergenic	intergenic_1192_1358	26.51
Short Intergenic	intergenic_1478_1677	31.16
Short Intergenic	intergenic_1815_1824	11.11
Short Intergenic	intergenic_2070_2171	24.75
Short Intergenic	intergenic_3853_4072	25.11
Short Intergenic	intergenic_5689_5951	25.95
Short Intergenic	intergenic_8936_9175	35.56
Short Intergenic	intergenic_10456_10699	29.63
Short Intergenic	intergenic_17900_18153	27.27
Short Intergenic	intergenic_22448_22502	33.33
Short Intergenic	intergenic_23339_23455	26.72
Short Intergenic	intergenic_26837_26899	30.65
Short Intergenic	intergenic_28933_29023	26.67
Short Intergenic	intergenic_32609_32693	30.95
Short Intergenic	intergenic_36966_37136	36.47
Short Intergenic	intergenic_37370_37624	27.56
Short Intergenic	intergenic_46640_46898	31.01
Short Intergenic	intergenic_51282_51315	36.36
Short Intergenic	intergenic_52128_52272	30.56
Short Intergenic	intergenic_53424_53478	25.93
Short Intergenic	intergenic_59769_60034	27.92
Short Intergenic	intergenic_85748_85844	30.21
Short Intergenic	intergenic_87883_88070	29.41
Short Intergenic	intergenic_89689_89899	30.00
Short Intergenic	intergenic_90703_90911	28.37
Short Intergenic	intergenic_94134_94253	36.13
Short Intergenic	intergenic_94667_94792	28.00
Short Intergenic	intergenic_96839_97081	32.64
Short Intergenic	intergenic_100711_100801	38.89
Short Intergenic	intergenic_3073_3172	18.18
Short Intergenic	intergenic_16103_16181	24.36
Short Intergenic	intergenic_22312_22491	27.93
Short Intergenic	intergenic_25457_25658	26.37
Short Intergenic	intergenic_27932_28000	27.94
Short Intergenic	intergenic_33724_33935	33.65
Short Intergenic	intergenic_38770_38828	18.97
Short Intergenic	intergenic_5660_5785	27.20
Short Intergenic	intergenic_6097_6150	20.75
Short Intergenic	intergenic_13431_13688	31.52
Short Intergenic	intergenic_20280_20473	29.53
Short Intergenic	intergenic_36131_36232	37.62
Short Intergenic	intergenic_36781_36959	28.09
Short Intergenic	intergenic_37130_37324	30.93
Short Intergenic	intergenic_41318_41466	29.73
Short Intergenic	intergenic_42726_42855	31.01
Short Intergenic	intergenic_44694_44844	34.67
Short Intergenic	intergenic_47530_47766	27.97
Short Intergenic	intergenic_57232_57278	15.22
Short Intergenic	intergenic_61139_61281	19.01
Short Intergenic	intergenic_66121_66162	26.83
Short Intergenic	intergenic_68969_69046	27.27
Short Intergenic	intergenic_72167_72237	34.29
Short Intergenic	intergenic_74449_74455	16.67
Short Intergenic	intergenic_74674_74753	39.24
Short Intergenic	intergenic_78522_78627	28.57
Short Intergenic	intergenic_79014_79184	30.00
Short Intergenic	intergenic_82091_82311	27.27
Short Intergenic	intergenic_85794_85884	23.33
Short Intergenic	intergenic_86253_86545	28.77
Short Intergenic	intergenic_86779_86925	32.88
Short Intergenic	intergenic_90055_90328	24.54
Short Intergenic	intergenic_93829_94099	32.22
Short Intergenic	intergenic_108783_108895	35.71
Short Intergenic	intergenic_111364_111503	30.22
Short Intergenic	intergenic_111638_111664	42.31
Short Intergenic	intergenic_112448_112657	30.62
Short Intergenic	intergenic_126087_126119	25.00
Short Intergenic	intergenic_129740_129833	29.03
Short Intergenic	intergenic_135592_135721	34.88
Short Intergenic	intergenic_135937_135946	22.22
Short Intergenic	intergenic_6264_6295	25.81
Short Intergenic	intergenic_2868_2901	33.33
Short Intergenic	intergenic_3141_3156	40.00
Short Intergenic	intergenic_3624_3706	30.49
Short Intergenic	intergenic_14161_14215	16.67
Short Intergenic	intergenic_16117_16127	50.00
Short Intergenic	intergenic_1758_1911	30.07
Short Intergenic	intergenic_1985_2177	29.69
Short Intergenic	intergenic_3040_3043	0.00
Short Intergenic	intergenic_3469_3592	30.08
Short Intergenic	intergenic_4309_4342	27.27
Short Intergenic	intergenic_4522_4610	30.68
Short Intergenic	intergenic_5153_5243	28.89
Short Intergenic	intergenic_4383_4405	31.82
Short Intergenic	intergenic_12004_12064	36.67
Short Intergenic	intergenic_15261_15421	33.12
Short Intergenic	intergenic_16480_16708	30.26
Short Intergenic	intergenic_17473_17666	29.53
Short Intergenic	intergenic_17954_18129	26.86
Short Intergenic	intergenic_21891_22178	30.31
Short Intergenic	intergenic_25547_25684	23.36
Short Intergenic	intergenic_28112_28405	24.23
Short Intergenic	intergenic_32434_32656	28.83
Short Intergenic	intergenic_38970_39042	26.39
Short Intergenic	intergenic_42650_42757	33.64
Short Intergenic	intergenic_43039_43093	29.63
Short Intergenic	intergenic_43627_43801	28.74
Short Intergenic	intergenic_44260_44464	24.51
Short Intergenic	intergenic_44644_44777	34.59
Short Intergenic	intergenic_45984_46163	31.28
Short Intergenic	intergenic_50721_50886	26.06
Short Intergenic	intergenic_51549_51778	31.44
Short Intergenic	intergenic_52756_52811	27.27
Short Intergenic	intergenic_56903_57100	31.98
Short Intergenic	intergenic_58700_58780	36.25
Short Intergenic	intergenic_61002_61057	43.64
Short Intergenic	intergenic_61435_61465	23.33
Short Intergenic	intergenic_64061_64290	25.33
Short Intergenic	intergenic_5942_6148	28.16
Short Intergenic	intergenic_2778_2866	29.55
Short Intergenic	intergenic_3058_3159	37.62
Short Intergenic	intergenic_3933_4085	32.89
Short Intergenic	intergenic_5186_5192	33.33
Short Intergenic	intergenic_12470_12744	32.85
Short Intergenic	intergenic_16890_17162	33.82
Short Intergenic	intergenic_17414_17547	35.34
Short Intergenic	intergenic_23219_23222	33.33
Short Intergenic	intergenic_23420_23717	27.61
Short Intergenic	intergenic_23924_24016	32.61
Short Intergenic	intergenic_26005_26035	23.33
Short Intergenic	intergenic_33225_33439	32.24
Short Intergenic	intergenic_35250_35340	25.56
Short Intergenic	intergenic_40452_40634	30.22
Short Intergenic	intergenic_44218_44400	30.77
Short Intergenic	intergenic_54496_54506	30.00
Short Intergenic	intergenic_62298_62330	43.75
Short Intergenic	intergenic_64806_64884	39.74
Short Intergenic	intergenic_72366_72439	31.51
Short Intergenic	intergenic_74494_74525	29.03
Short Intergenic	intergenic_76114_76286	35.47
Short Intergenic	intergenic_77654_77726	33.33
Short Intergenic	intergenic_79362_79424	19.35
Short Intergenic	intergenic_80039_80116	28.57
Short Intergenic	intergenic_82214_82489	24.36
Short Intergenic	intergenic_83410_83680	40.37
Short Intergenic	intergenic_83782_83962	41.67
Short Intergenic	intergenic_85723_85848	29.60
Short Intergenic	intergenic_87778_88054	30.80
Short Intergenic	intergenic_88549_88640	27.47
Short Intergenic	intergenic_92617_92756	31.65
Short Intergenic	intergenic_2517_2684	25.75
Short Intergenic	intergenic_3276_3290	28.57
Short Intergenic	intergenic_5148_5227	31.65
Short Intergenic	intergenic_12894_13078	25.54
Short Intergenic	intergenic_16171_16302	25.19
Short Intergenic	intergenic_5251_5292	34.15
Short Intergenic	intergenic_10269_10394	28.80
Short Intergenic	intergenic_12272_12386	34.21
Short Intergenic	intergenic_17855_17920	29.23
Short Intergenic	intergenic_24741_25024	30.39
Short Intergenic	intergenic_28027_28136	25.69
Short Intergenic	intergenic_30580_30628	29.17
Short Intergenic	intergenic_33701_33909	32.69
Short Intergenic	intergenic_36480_36717	24.89
Short Intergenic	intergenic_42423_42551	26.56
Short Intergenic	intergenic_44285_44462	35.59
Short Intergenic	intergenic_45920_46138	26.61
Short Intergenic	intergenic_50866_51023	14.65
Short Intergenic	intergenic_52181_52289	23.15
Short Intergenic	intergenic_2338_2475	27.74
Short Intergenic	intergenic_5380_5429	36.73
Short Intergenic	intergenic_6041_6188	23.81
Short Intergenic	intergenic_10850_11037	30.48
Short Intergenic	intergenic_13663_13687	29.17
Short Intergenic	intergenic_632_668	27.78
Short Intergenic	intergenic_1887_2024	21.17
Short Intergenic	intergenic_6103_6141	23.68
Short Intergenic	intergenic_6444_6504	31.67
Short Intergenic	intergenic_4594_4765	29.82
Short Intergenic	intergenic_9991_10113	31.15
Short Intergenic	intergenic_11810_11958	22.97
Short Intergenic	intergenic_18386_18496	29.09
Short Intergenic	intergenic_20650_20748	27.55
Short Intergenic	intergenic_21768_21990	31.98
Short Intergenic	intergenic_23893_23956	25.40
Short Intergenic	intergenic_25450_25535	32.94
Short Intergenic	intergenic_35582_35722	22.86
Short Intergenic	intergenic_35860_35918	17.24
Short Intergenic	intergenic_86_168	23.17
Short Intergenic	intergenic_1412_1483	19.72
Short Intergenic	intergenic_2302_2556	30.71
Short Intergenic	intergenic_3819_4000	28.18
Short Intergenic	intergenic_9690_9961	31.37
Short Intergenic	intergenic_13659_13666	28.57
Short Intergenic	intergenic_15187_15224	29.73
Short Intergenic	intergenic_17290_17450	31.88
Short Intergenic	intergenic_18137_18390	31.23
Short Intergenic	intergenic_21971_22109	31.88
Short Intergenic	intergenic_25618_25676	29.31
Short Intergenic	intergenic_26807_26968	28.57
Short Intergenic	intergenic_5245_5402	28.66
Short Intergenic	intergenic_5492_5573	24.69
Short Intergenic	intergenic_5336_5448	26.79
Short Intergenic	intergenic_12110_12370	28.08
Short Intergenic	intergenic_13381_13444	34.92
Short Intergenic	intergenic_14389_14408	26.32
Short Intergenic	intergenic_22090_22229	31.65
Short Intergenic	intergenic_3658_3926	33.58
Short Intergenic	intergenic_1098_1101	33.33
Short Intergenic	intergenic_2685_2714	31.03
Short Intergenic	intergenic_3206_3288	31.71
Short Intergenic	intergenic_3630_3881	27.09
Short Intergenic	intergenic_4160_4253	29.03
Short Intergenic	intergenic_2629_2810	29.28
Short Intergenic	intergenic_3506_3613	35.51
Short Intergenic	intergenic_8238_8400	32.10
Short Intergenic	intergenic_13929_14138	35.41
Short Intergenic	intergenic_2296_2342	26.09
Short Intergenic	intergenic_6259_6337	32.05
Short Intergenic	intergenic_7261_7515	29.53
Short Intergenic	intergenic_7971_8051	26.25
Short Intergenic	intergenic_8735_8921	31.18
Short Intergenic	intergenic_395_627	27.16
Short Intergenic	intergenic_1464_1537	26.03
Short Intergenic	intergenic_1753_1830	28.57
Short Intergenic	intergenic_9393_9455	38.71
Short Intergenic	intergenic_10115_10234	39.50
Short Intergenic	intergenic_16024_16061	16.22
Short Intergenic	intergenic_16409_16628	31.05
Short Intergenic	intergenic_17627_17802	28.57
Short Intergenic	intergenic_21285_21329	27.27
Short Intergenic	intergenic_25891_25948	38.60
Short Intergenic	intergenic_34956_35188	30.60
Short Intergenic	intergenic_40884_41057	28.90
Short Intergenic	intergenic_43769_44046	29.60
Short Intergenic	intergenic_45075_45254	26.82
Short Intergenic	intergenic_49852_50112	26.54
Short Intergenic	intergenic_53395_53474	25.32
Short Intergenic	intergenic_55891_55958	32.84
Short Intergenic	intergenic_66472_66624	22.37
Short Intergenic	intergenic_73368_73489	26.45
Short Intergenic	intergenic_3862_4016	31.82
Short Intergenic	intergenic_7014_7098	25.00
Short Intergenic	intergenic_17697_17729	43.75
Short Intergenic	intergenic_23803_23982	31.28
Short Intergenic	intergenic_24723_24974	29.88
Short Intergenic	intergenic_26685_26772	29.89
Short Intergenic	intergenic_29656_29701	40.00
Short Intergenic	intergenic_36965_37140	33.71
Short Intergenic	intergenic_38319_38556	32.91
Short Intergenic	intergenic_47824_47981	36.94
Short Intergenic	intergenic_49586_49834	24.60
Short Intergenic	intergenic_53256_53386	26.15
Short Intergenic	intergenic_54184_54354	33.53
Short Intergenic	intergenic_57254_57405	32.45
Short Intergenic	intergenic_57549_57611	38.71
Short Intergenic	intergenic_59813_59946	37.59
Short Intergenic	intergenic_63435_63440	0.00
Short Intergenic	intergenic_63719_63847	31.25
Short Intergenic	intergenic_64501_64628	29.92
Short Intergenic	intergenic_65153_65220	29.85
Short Intergenic	intergenic_65367_65445	35.90
Short Intergenic	intergenic_65580_65629	22.45
Short Intergenic	intergenic_66283_66312	34.48
Short Intergenic	intergenic_67353_67393	30.00
Short Intergenic	intergenic_69953_70201	31.85
Short Intergenic	intergenic_71922_71928	16.67
Short Intergenic	intergenic_72840_72896	32.14
Short Intergenic	intergenic_73490_73571	23.46
Short Intergenic	intergenic_78365_78392	37.04
Short Intergenic	intergenic_80837_80887	42.00
Short Intergenic	intergenic_971_1076	24.76
Short Intergenic	intergenic_1658_1692	29.41
Short Intergenic	intergenic_2766_2796	36.67
Short Intergenic	intergenic_3378_3611	26.18
Short Intergenic	intergenic_4862_5137	27.64
Short Intergenic	intergenic_7650_7707	28.07
Short Intergenic	intergenic_18413_18527	30.70
Short Intergenic	intergenic_19253_19259	0.00
Short Intergenic	intergenic_1246_1461	27.91
Short Intergenic	intergenic_1710_1795	22.35
Short Intergenic	intergenic_7193_7261	19.12
Short Intergenic	intergenic_9927_10113	34.41
Short Intergenic	intergenic_4739_4745	33.33
Short Intergenic	intergenic_9714_9829	36.52
Short Intergenic	intergenic_14612_14862	29.20
Short Intergenic	intergenic_15753_15898	35.17
Short Intergenic	intergenic_23148_23192	22.73
Short Intergenic	intergenic_27457_27571	31.58
Short Intergenic	intergenic_27643_27881	27.73
Short Intergenic	intergenic_29333_29603	27.41
Short Intergenic	intergenic_39051_39117	36.36
Short Intergenic	intergenic_39603_39847	31.56
Short Intergenic	intergenic_41436_41482	23.91
Short Intergenic	intergenic_41836_41886	28.00
Short Intergenic	intergenic_44982_45281	31.44
Short Intergenic	intergenic_46379_46441	17.74
Short Intergenic	intergenic_48129_48395	27.07
Short Intergenic	intergenic_59302_59524	27.93
Short Intergenic	intergenic_692_919	30.40
Short Intergenic	intergenic_2356_2579	30.49
Short Intergenic	intergenic_4711_4746	37.14
Short Intergenic	intergenic_10323_10346	21.74
Short Intergenic	intergenic_2047_2114	23.88
Short Intergenic	intergenic_4931_4996	32.31
Short Intergenic	intergenic_5698_5965	28.84
Short Intergenic	intergenic_7468_7623	25.81
Short Intergenic	intergenic_11959_12176	29.95
Short Intergenic	intergenic_14418_14427	44.44
Short Intergenic	intergenic_16961_17239	32.37
Short Intergenic	intergenic_3411_3450	20.51
Short Intergenic	intergenic_5662_5925	27.00
Short Intergenic	intergenic_6099_6145	23.91
Short Intergenic	intergenic_10948_11142	35.57
Short Intergenic	intergenic_11679_11800	34.71
Short Intergenic	intergenic_12232_12329	30.93
Short Intergenic	intergenic_14072_14193	22.31
Short Intergenic	intergenic_18867_18938	33.80
Short Intergenic	intergenic_20588_20590	50.00
Short Intergenic	intergenic_26191_26257	39.39
Short Intergenic	intergenic_529_559	50.00
Short Intergenic	intergenic_12567_12662	26.32
Short Intergenic	intergenic_16021_16076	25.45
Short Intergenic	intergenic_16847_16900	37.74
Short Intergenic	intergenic_23082_23236	29.87
Short Intergenic	intergenic_30214_30457	31.28
Short Intergenic	intergenic_8694_8699	0.00
Short Intergenic	intergenic_9902_9988	31.40
Short Intergenic	intergenic_4613_4729	31.90
Short Intergenic	intergenic_8392_8572	31.67
Short Intergenic	intergenic_12639_12747	24.07
Short Intergenic	intergenic_23294_23315	33.33
Short Intergenic	intergenic_27696_27744	37.50
Short Intergenic	intergenic_29801_29887	40.70
Short Intergenic	intergenic_35313_35364	29.41
Short Intergenic	intergenic_37109_37317	30.77
Short Intergenic	intergenic_3795_4055	26.15
Short Intergenic	intergenic_5159_5292	34.59
Short Intergenic	intergenic_9312_9455	30.77
Short Intergenic	intergenic_10769_10947	31.46
Short Intergenic	intergenic_14201_14415	29.44
Short Intergenic	intergenic_38500_38611	27.03
Short Intergenic	intergenic_38917_39099	30.77
Short Intergenic	intergenic_39708_39798	33.33
Short Intergenic	intergenic_40380_40472	23.91
Short Intergenic	intergenic_47505_47667	29.01
Short Intergenic	intergenic_57327_57499	31.40
Short Intergenic	intergenic_61351_61439	35.23
Short Intergenic	intergenic_62784_62867	30.12
Short Intergenic	intergenic_81501_81699	34.34
Short Intergenic	intergenic_88452_88626	31.03
Short Intergenic	intergenic_91968_92072	26.92
Short Intergenic	intergenic_94892_94939	25.53
Short Intergenic	intergenic_2161_2234	30.14
Short Intergenic	intergenic_2321_2596	28.36
Short Intergenic	intergenic_8073_8339	39.85
Short Intergenic	intergenic_10025_10043	16.67
Short Intergenic	intergenic_16144_16428	25.00
Short Intergenic	intergenic_17577_17662	34.12
Short Intergenic	intergenic_4966_4969	0.00
Short Intergenic	intergenic_17164_17197	42.42
Short Intergenic	intergenic_17398_17440	23.81
Short Intergenic	intergenic_21068_21167	28.28
Short Intergenic	intergenic_22259_22261	0.00
Short Intergenic	intergenic_28548_28630	30.49
Short Intergenic	intergenic_31310_31387	33.77
Short Intergenic	intergenic_33937_34205	27.61
Short Intergenic	intergenic_3865_4081	22.69
Short Intergenic	intergenic_5890_6001	22.52
Short Intergenic	intergenic_6121_6217	25.00
Short Intergenic	intergenic_14832_14836	0.00
Short Intergenic	intergenic_17545_17720	30.29
Short Intergenic	intergenic_18611_18661	30.00
Short Intergenic	intergenic_30312_30510	36.36
Short Intergenic	intergenic_36762_36767	0.00
Short Intergenic	intergenic_37034_37219	24.86
Short Intergenic	intergenic_41468_41470	0.00
